kind	name	category	signature	module	doc
constant	ORIGIN	mobject/core	array([0., 0., 0.])	manimlib.mobject.types.vectorized_mobject	
constant	OUT	mobject/core	array([0., 0., 1.])	manimlib.mobject.coordinate_systems	
constant	OUT	mobject/core	array([0., 0., 1.])	manimlib.mobject.mobject	
constant	OUT	mobject/core	array([0., 0., 1.])	manimlib.mobject.types.surface	
constant	OUT	mobject/core	array([0., 0., 1.])	manimlib.mobject.types.vectorized_mobject	
class	PGroup	mobject/core	(*pmobs: 'PMobject', **kwargs)	manimlib.mobject.types.point_cloud_mobject	Mathematical Object
constant	PI	mobject/core	3.141592653589793	manimlib.mobject.coordinate_systems	
class	PMobject	mobject/core	(color: 'ManimColor' = '#FFFFFF', opacity: 'float' = 1.0, shading: 'Tuple[float, float, float]' = (0.0, 0.0, 0.0), texture_paths: 'dict[str, str] | None' = None, is_fixed_in_frame: 'bool' = False, depth_test: 'bool' = False, z_index: 'int' = 0)	manimlib.mobject.types.point_cloud_mobject	Mathematical Object
class	ParametricCurve	mobject/core	(t_func: 'Callable[[float], Sequence[float] | Vect3]', t_range: 'Tuple[float, float, float]' = (0, 1, 0.1), epsilon: 'float' = 1e-08, discontinuities: 'Sequence[float]' = [], use_smoothing: 'bool' = True, **kwargs)	manimlib.mobject.functions	Mathematical Object
class	ParametricSurface	mobject/core	(uv_func: 'Callable[[float, float], Iterable[float]]', u_range: 'tuple[float, float]' = (0, 1), v_range: 'tuple[float, float]' = (0, 1), **kwargs)	manimlib.mobject.types.surface	Mathematical Object
class	PlaneFractal	mobject/core	(plane: 'CoordinateSystem', **kwargs)	manimlib.mobject.fractals	A fractal drawn a pixel at a time by its shader, over a rectangle covering a plane.
class	Point	mobject/core	(location: 'Vect3' = array([0., 0., 0.]), artificial_width: 'float' = 1e-06, artificial_height: 'float' = 1e-06, **kwargs)	manimlib.mobject.mobject	Mathematical Object
constant	RED	mobject/core	'#FC6255'	manimlib.mobject.coordinate_systems	
constant	RED	mobject/core	'#FC6255'	manimlib.mobject.interactive	
constant	RED	mobject/core	'#FC6255'	manimlib.mobject.shape_matchers	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.coordinate_systems	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.interactive	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.mobject	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.mobject_update_utils	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.number_line	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.numbers	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.probability	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.shape_matchers	
constant	RIGHT	mobject/core	array([1., 0., 0.])	manimlib.mobject.types.vectorized_mobject	
constant	SMALL_BUFF	mobject/core	0.1	manimlib.mobject.coordinate_systems	
constant	SMALL_BUFF	mobject/core	0.1	manimlib.mobject.interactive	
constant	SMALL_BUFF	mobject/core	0.1	manimlib.mobject.number_line	
constant	SMALL_BUFF	mobject/core	0.1	manimlib.mobject.probability	
constant	SMALL_BUFF	mobject/core	0.1	manimlib.mobject.shape_matchers	
class	SampleSpace	mobject/core	(width: 'float' = 3, height: 'float' = 3, fill_color: 'ManimColor' = '#444444', fill_opacity: 'float' = 1, stroke_width: 'float' = 0.5, stroke_color: 'ManimColor' = '#BBBBBB', default_label_scale_val: 'float' = 1, **kwargs)	manimlib.mobject.probability	Creates a rectangle at the center of the screen.
class	ScreenRectangle	mobject/core	(aspect_ratio: 'float' = 1.7777777777777777, height: 'float' = 4, **kwargs)	manimlib.mobject.frame	Creates a rectangle at the center of the screen.
class	Slider	mobject/core	(value_tracker: 'ValueTracker', x_range: 'Tuple[float, float]' = (-5, 5), var_name: 'Optional[str]' = None, width: 'float' = 3, unit_size: 'float' = 1, arrow_width: 'float' = 0.15, arrow_length: 'float' = 0.15, arrow_color: 'ManimColor' = '#FFFF00', font_size: 'int' = 24, label_buff: 'float' = 0.1, num_decimal_places: 'int' = 2, tick_size: 'float' = 0.05, number_line_config: 'Dict[str, Any]' = {}, arrow_tip_config: 'Dict[str, Any]' = {}, decimal_config: 'Dict[str, Any]' = {}, angle: 'float' = 0, label_direction: 'Optional[np.ndarray]' = None, add_tick_labels: 'bool' = True, tick_label_font_size: 'int' = 16)	manimlib.mobject.number_line	Mathematical Object
class	Surface	mobject/core	(color: 'ManimColor' = '#888888', shading: 'Tuple[float, float, float]' = (0.3, 0.2, 0.4), depth_test: 'bool' = True, u_range: 'Tuple[float, float]' = (0.0, 1.0), v_range: 'Tuple[float, float]' = (0.0, 1.0), resolution: 'Tuple[int, int]' = (101, 101), preferred_creation_axis: 'int' = 1, sort_to_camera: 'bool' = False, **kwargs)	manimlib.mobject.types.surface	Mathematical Object
class	SurroundingRectangle	mobject/core	(mobject: 'Mobject', buff: 'float' = 0.1, color: 'ManimColor' = '#FFFF00', **kwargs)	manimlib.mobject.shape_matchers	Creates a rectangle at the center of the screen.
constant	TAU	mobject/core	6.283185307179586	manimlib.mobject.mobject	
constant	TAU	mobject/core	6.283185307179586	manimlib.mobject.types.vectorized_mobject	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.changing	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.coordinate_systems	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.fractals	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.frame	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.functions	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.interactive	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.mobject	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.mobject_update_utils	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.number_line	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.numbers	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.probability	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.shape_matchers	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.types.dot_cloud	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.types.image_mobject	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.types.point_cloud_mobject	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.types.surface	
constant	TYPE_CHECKING	mobject/core	False	manimlib.mobject.types.vectorized_mobject	
class	Textbox	mobject/core	(value: 'str' = '', value_type: 'np.dtype' = dtype('O'), box_kwargs: 'dict' = {'width': 2.0, 'height': 1.0, 'fill_color': '#FFFFFF', 'fill_opacity': 1.0}, text_kwargs: 'dict' = {'color': '#58C4DD'}, text_buff: 'float' = 0.25, isInitiallyActive: 'bool' = False, active_color: 'ManimColor' = '#58C4DD', deactive_color: 'ManimColor' = '#FC6255', **kwargs)	manimlib.mobject.interactive	Not meant to be displayed.  Instead the position encodes some
class	TexturedGeometry	mobject/core	(geometry: 'trimesh.base.Trimesh', texture_file: 'str', **kwargs)	manimlib.mobject.types.surface	An imported mesh, which is a list of triangles rather than a grid of points, so
class	TexturedSurface	mobject/core	(uv_surface: 'Surface', image_file: 'str', dark_image_file: 'str | None' = None, **kwargs)	manimlib.mobject.types.surface	Mathematical Object
class	ThreeDAxes	mobject/core	(x_range: 'RangeSpecifier' = (-6.0, 6.0, 1.0), y_range: 'RangeSpecifier' = (-5.0, 5.0, 1.0), z_range: 'RangeSpecifier' = (-4.0, 4.0, 1.0), z_axis_config: 'dict' = {}, z_normal: 'Vect3' = array([ 0., -1.,  0.]), depth: 'float | None' = None, **kwargs)	manimlib.mobject.coordinate_systems	Mathematical Object
class	ThreeDModel	mobject/core	(obj_file: 'str', height=3)	manimlib.mobject.types.surface	Mathematical Object
class	TracedPath	mobject/core	(traced_point_func: 'Callable[[], Vect3]', time_traced: 'float' = inf, time_per_anchor: 'float' = 0.06666666666666667, stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float | Iterable[float]' = 2.0, stroke_opacity: 'float' = 1.0, **kwargs)	manimlib.mobject.changing	Mathematical Object
class	TracingTail	mobject/core	(mobject_or_func: 'Mobject | Callable[[], np.ndarray]', time_traced: 'float' = 1.0, stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float | Iterable[float]' = (0, 3), stroke_opacity: 'float | Iterable[float]' = (0, 1), **kwargs)	manimlib.mobject.changing	Mathematical Object
class	TrueDot	mobject/core	(center: 'Vect3' = array([0., 0., 0.]), **kwargs)	manimlib.mobject.types.dot_cloud	Mathematical Object
constant	UL	mobject/core	array([-1.,  1.,  0.])	manimlib.mobject.coordinate_systems	
constant	UL	mobject/core	array([-1.,  1.,  0.])	manimlib.mobject.fractals	
constant	UL	mobject/core	array([-1.,  1.,  0.])	manimlib.mobject.shape_matchers	
constant	UL	mobject/core	array([-1.,  1.,  0.])	manimlib.mobject.types.image_mobject	
constant	UP	mobject/core	array([0., 1., 0.])	manimlib.mobject.coordinate_systems	
constant	UP	mobject/core	array([0., 1., 0.])	manimlib.mobject.interactive	
constant	UP	mobject/core	array([0., 1., 0.])	manimlib.mobject.mobject	
constant	UP	mobject/core	array([0., 1., 0.])	manimlib.mobject.number_line	
constant	UP	mobject/core	array([0., 1., 0.])	manimlib.mobject.numbers	
constant	UP	mobject/core	array([0., 1., 0.])	manimlib.mobject.probability	
constant	UR	mobject/core	array([1., 1., 0.])	manimlib.mobject.fractals	
constant	UR	mobject/core	array([1., 1., 0.])	manimlib.mobject.shape_matchers	
constant	UR	mobject/core	array([1., 1., 0.])	manimlib.mobject.types.image_mobject	
class	Underline	mobject/core	(mobject: 'Mobject', buff: 'float' = 0.1, stroke_color='#FFFFFF', stroke_width: 'float | Sequence[float]' = [0, 3, 3, 0], stretch_factor=1.2, **kwargs)	manimlib.mobject.shape_matchers	Creates a line joining the points "start" and "end".
class	Union	mobject/core	(*vmobjects: 'VMobject', **kwargs)	manimlib.mobject.boolean_ops	Mathematical Object
class	UnitInterval	mobject/core	(x_range: 'RangeSpecifier' = (0, 1, 0.1), unit_size: 'float' = 10, big_tick_numbers: 'list[float]' = [0, 1], decimal_number_config: 'dict' = {'num_decimal_places': 1}, **kwargs)	manimlib.mobject.number_line	Creates a line joining the points "start" and "end".
class	Updater	mobject/core	(func: 'UpdateFunction')	manimlib.mobject.mobject	Light wrapper for a function meant to be called on a mobject every frame.
class	VGroup	mobject/core	(*vmobjects: 'SubVmobjectType | Iterable[SubVmobjectType]', **kwargs)	manimlib.mobject.types.vectorized_mobject	Mathematical Object
class	VHighlight	mobject/core	(vmobject: 'VMobject', n_layers: 'int' = 5, color_bounds: 'Tuple[ManimColor]' = ('#888888', '#222222'), max_stroke_addition: 'float' = 5.0)	manimlib.mobject.types.vectorized_mobject	Mathematical Object
class	VMobject	mobject/core	(color: 'ManimColor' = None, fill_color: 'ManimColor' = None, fill_opacity: 'float | Iterable[float] | None' = 0.0, stroke_color: 'ManimColor' = None, stroke_opacity: 'float | Iterable[float] | None' = 1.0, stroke_width: 'float | Iterable[float] | None' = 4.0, stroke_behind: 'bool' = False, background_image_file: 'str | None' = None, long_lines: 'bool' = False, joint_roundness: 'float' = 0.0, flat_stroke: 'bool' = False, stroke_width_in_scene_units: 'bool' = False, use_simple_quadratic_approx: 'bool' = False, anti_alias_width: 'float' = 1.5, fill_border_width: 'float' = 0.0, **kwargs)	manimlib.mobject.types.vectorized_mobject	Mathematical Object
class	VectorizedPoint	mobject/core	(location: 'np.ndarray' = array([0., 0., 0.]), color: 'ManimColor' = '#000000', fill_opacity: 'float' = 0.0, stroke_width: 'float' = 0.0, **kwargs)	manimlib.mobject.types.vectorized_mobject	Mathematical Object
constant	WHITE	mobject/core	'#FFFFFF'	manimlib.mobject.interactive	
constant	YELLOW	mobject/core	'#FFFF00'	manimlib.mobject.functions	
constant	YELLOW	mobject/core	'#FFFF00'	manimlib.mobject.number_line	
constant	YELLOW	mobject/core	'#FFFF00'	manimlib.mobject.probability	
constant	YELLOW	mobject/core	'#FFFF00'	manimlib.mobject.shape_matchers	
constant	YELLOW	mobject/core	'#FFFF00'	manimlib.mobject.types.dot_cloud	
function	always	mobject/core	(method, *args, **kwargs)	manimlib.mobject.mobject_update_utils	
function	always_redraw	mobject/core	(func: 'Callable[..., Mobject]', *args, **kwargs) -> 'Mobject'	manimlib.mobject.mobject_update_utils	
function	always_rotate	mobject/core	(mobject: 'Mobject', rate: 'float' = 0.3490658503988659, **kwargs) -> 'Mobject'	manimlib.mobject.mobject_update_utils	
function	always_shift	mobject/core	(mobject: 'Mobject', direction: 'np.ndarray' = array([1., 0., 0.]), rate: 'float' = 0.1) -> 'Mobject'	manimlib.mobject.mobject_update_utils	
function	as_color_rows	mobject/core	(colors: 'Sequence[ManimColor]', length: 'int', opacity: 'float' = 1.0)	manimlib.mobject.fractals	Colors as the rows of such an array, the last of them repeated to fill it
function	as_complex_pairs	mobject/core	(values: 'Iterable[complex]', length: 'int') -> 'np.ndarray'	manimlib.mobject.fractals	Complex numbers as the rows of an array a uniform block has room for, which holds four
function	assert_is_mobject_method	mobject/core	(method)	manimlib.mobject.mobject_update_utils	
function	coefficients_to_roots	mobject/core	(coefs: 'Iterable[complex]') -> 'np.ndarray'	manimlib.mobject.fractals	The roots of a polynomial given lowest power first
function	cycle_animation	mobject/core	(animation: 'Animation', **kwargs) -> 'Mobject'	manimlib.mobject.mobject_update_utils	
function	f_always	mobject/core	(method, *arg_generators, **kwargs)	manimlib.mobject.mobject_update_utils	More functional version of always, where instead
function	full_range_specifier	mobject/core	(range_args)	manimlib.mobject.coordinate_systems	
function	norms_along_axis	mobject/core	(vectors: 'Vect3Array') -> 'np.ndarray'	manimlib.mobject.types.surface	
function	override_animate	mobject/core	(method)	manimlib.mobject.mobject	
function	roots_to_coefficients	mobject/core	(roots: 'Iterable[complex]') -> 'np.ndarray'	manimlib.mobject.fractals	The polynomial with these roots and a leading coefficient of one, lowest power first
function	turn_animation_into_updater	mobject/core	(animation: 'Animation', cycle: 'bool' = False, **kwargs) -> 'Mobject'	manimlib.mobject.mobject_update_utils	Add an updater to the animation's mobject which applies
class	AnnularSector	mobject/geometry	(angle: 'float' = 1.5707963267948966, start_angle: 'float' = 0.0, inner_radius: 'float' = 1.0, outer_radius: 'float' = 2.0, arc_center: 'Vect3' = array([0., 0., 0.]), fill_color: 'ManimColor' = '#BBBBBB', fill_opacity: 'float' = 1.0, stroke_width: 'float' = 0.0, **kwargs)	manimlib.mobject.geometry	Creates an annular sector.
class	Annulus	mobject/geometry	(inner_radius: 'float' = 1.0, outer_radius: 'float' = 2.0, fill_opacity: 'float' = 1.0, stroke_width: 'float' = 0.0, fill_color: 'ManimColor' = '#BBBBBB', center: 'Vect3' = array([0., 0., 0.]), **kwargs)	manimlib.mobject.geometry	Creates an annulus.
class	Arc	mobject/geometry	(start_angle: 'float' = 0, angle: 'float' = 1.5707963267948966, radius: 'float' = 1.0, n_components: 'Optional[int]' = None, arc_center: 'Vect3' = array([0., 0., 0.]), **kwargs)	manimlib.mobject.geometry	Creates an arc.
class	ArcBetweenPoints	mobject/geometry	(start: 'Vect3', end: 'Vect3', angle: 'float' = 1.5707963267948966, **kwargs)	manimlib.mobject.geometry	Creates an arc passing through the specified points with "angle" as the
class	Arrow	mobject/geometry	(start: 'Vect3 | Mobject' = array([-1.,  0.,  0.]), end: 'Vect3 | Mobject' = array([-1.,  0.,  0.]), buff: 'float' = 0.25, path_arc: 'float' = 0, fill_color: 'ManimColor' = '#BBBBBB', fill_opacity: 'float' = 1.0, stroke_width: 'float' = 0.0, thickness: 'float' = 3.0, tip_width_ratio: 'float' = 5, tip_angle: 'float' = 1.0471975511965976, max_tip_length_to_length_ratio: 'float' = 0.5, max_width_to_length_ratio: 'float' = 0.1, **kwargs)	manimlib.mobject.geometry	Creates an arrow.
class	ArrowTip	mobject/geometry	(angle: 'float' = 0, width: 'float' = 0.35, length: 'float' = 0.35, fill_opacity: 'float' = 1.0, fill_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float' = 0.0, tip_style: 'int' = 0, **kwargs)	manimlib.mobject.geometry	Creates a triangle of edge length 1 at the center of the screen.
constant	BLACK	mobject/geometry	'#000000'	manimlib.mobject.geometry	
class	Circle	mobject/geometry	(start_angle: 'float' = 0, stroke_color: 'ManimColor' = '#FC6255', **kwargs)	manimlib.mobject.geometry	Creates a circle.
class	CubicBezier	mobject/geometry	(a0: 'Vect3', h0: 'Vect3', h1: 'Vect3', a1: 'Vect3', **kwargs)	manimlib.mobject.geometry	Creates a cubic Bézier curve.
class	CurvedArrow	mobject/geometry	(start_point: 'Vect3', end_point: 'Vect3', **kwargs)	manimlib.mobject.geometry	Creates a curved arrow passing through the specified points with "angle" as the
class	CurvedDoubleArrow	mobject/geometry	(start_point: 'Vect3', end_point: 'Vect3', **kwargs)	manimlib.mobject.geometry	Creates a curved double arrow passing through the specified points with "angle" as the
constant	DEFAULT_ARROW_TIP_LENGTH	mobject/geometry	0.35	manimlib.mobject.geometry	
constant	DEFAULT_ARROW_TIP_WIDTH	mobject/geometry	0.35	manimlib.mobject.geometry	
constant	DEFAULT_DASH_LENGTH	mobject/geometry	0.05	manimlib.mobject.geometry	
constant	DEFAULT_DOT_RADIUS	mobject/geometry	0.08	manimlib.mobject.geometry	
constant	DEFAULT_LIGHT_COLOR	mobject/geometry	'#BBBBBB'	manimlib.mobject.geometry	
constant	DEFAULT_MOBJECT_COLOR	mobject/geometry	'#FFFFFF'	manimlib.mobject.geometry	
constant	DEFAULT_SMALL_DOT_RADIUS	mobject/geometry	0.04	manimlib.mobject.geometry	
constant	DEG	mobject/geometry	0.017453292519943295	manimlib.mobject.geometry	
constant	DL	mobject/geometry	array([-1., -1.,  0.])	manimlib.mobject.geometry	
constant	DOWN	mobject/geometry	array([ 0., -1.,  0.])	manimlib.mobject.geometry	
constant	DR	mobject/geometry	array([ 1., -1.,  0.])	manimlib.mobject.geometry	
class	DashedLine	mobject/geometry	(start: 'Vect3' = array([-1.,  0.,  0.]), end: 'Vect3' = array([1., 0., 0.]), dash_length: 'float' = 0.05, positive_space_ratio: 'float' = 0.5, **kwargs)	manimlib.mobject.geometry	Creates a dashed line joining the points "start" and "end".
class	Dot	mobject/geometry	(point: 'Vect3' = array([0., 0., 0.]), radius: 'float' = 0.08, stroke_color: 'ManimColor' = '#000000', stroke_width: 'float' = 0.0, fill_opacity: 'float' = 1.0, fill_color: 'ManimColor' = '#FFFFFF', **kwargs)	manimlib.mobject.geometry	Creates a dot. Dot is a filled white circle with no bounary and DEFAULT_DOT_RADIUS.
class	Elbow	mobject/geometry	(width: 'float' = 0.2, angle: 'float' = 0, **kwargs)	manimlib.mobject.geometry	Creates an elbow. Elbow is an L-shaped shaped object.
class	Ellipse	mobject/geometry	(width: 'float' = 2.0, height: 'float' = 1.0, **kwargs)	manimlib.mobject.geometry	Creates an ellipse.
constant	LEFT	mobject/geometry	array([-1.,  0.,  0.])	manimlib.mobject.geometry	
class	Line	mobject/geometry	(start: 'Vect3 | Mobject' = array([-1.,  0.,  0.]), end: 'Vect3 | Mobject' = array([1., 0., 0.]), buff: 'float' = 0.0, path_arc: 'float' = 0.0, **kwargs)	manimlib.mobject.geometry	Creates a line joining the points "start" and "end".
constant	MED_SMALL_BUFF	mobject/geometry	0.25	manimlib.mobject.geometry	
constant	ORIGIN	mobject/geometry	array([0., 0., 0.])	manimlib.mobject.geometry	
constant	OUT	mobject/geometry	array([0., 0., 1.])	manimlib.mobject.geometry	
constant	PI	mobject/geometry	3.141592653589793	manimlib.mobject.geometry	
class	Polygon	mobject/geometry	(*vertices: 'Vect3', **kwargs)	manimlib.mobject.geometry	Creates a polygon by joining the specified vertices.
class	Polyline	mobject/geometry	(*vertices: 'Vect3', **kwargs)	manimlib.mobject.geometry	Mathematical Object
constant	RED	mobject/geometry	'#FC6255'	manimlib.mobject.geometry	
constant	RIGHT	mobject/geometry	array([1., 0., 0.])	manimlib.mobject.geometry	
class	Rectangle	mobject/geometry	(width: 'float' = 4.0, height: 'float' = 2.0, **kwargs)	manimlib.mobject.geometry	Creates a rectangle at the center of the screen.
class	RegularPolygon	mobject/geometry	(n: 'int' = 6, radius: 'float' = 1.0, start_angle: 'float | None' = None, **kwargs)	manimlib.mobject.geometry	Creates a regular polygon of edge length 1 at the center of the screen.
class	RoundedRectangle	mobject/geometry	(width: 'float' = 4.0, height: 'float' = 2.0, corner_radius: 'float' = 0.5, **kwargs)	manimlib.mobject.geometry	Creates a rectangle with round edges at the center of the screen.
constant	SMALL_BUFF	mobject/geometry	0.1	manimlib.mobject.geometry	
class	Sector	mobject/geometry	(angle: 'float' = 1.5707963267948966, radius: 'float' = 1.0, **kwargs)	manimlib.mobject.geometry	Creates a sector.
class	SmallDot	mobject/geometry	(point: 'Vect3' = array([0., 0., 0.]), radius: 'float' = 0.04, **kwargs)	manimlib.mobject.geometry	Creates a small dot. Small dot is a filled white circle with no bounary and DEFAULT_SMALL_DOT_RADIUS.
class	Square	mobject/geometry	(side_length: 'float' = 2.0, **kwargs)	manimlib.mobject.geometry	Creates a square at the center of the screen.
class	StrokeArrow	mobject/geometry	(start: 'Vect3 | Mobject', end: 'Vect3 | Mobject', stroke_color: 'ManimColor' = '#BBBBBB', stroke_width: 'float' = 5, buff: 'float' = 0.25, tip_width_ratio: 'float' = 5, tip_len_to_width: 'float' = 0.0075, max_tip_length_to_length_ratio: 'float' = 0.3, max_width_to_length_ratio: 'float' = 8.0, **kwargs)	manimlib.mobject.geometry	Creates a line joining the points "start" and "end".
constant	TAU	mobject/geometry	6.283185307179586	manimlib.mobject.geometry	
constant	TYPE_CHECKING	mobject/geometry	False	manimlib.mobject.geometry	
class	TangentLine	mobject/geometry	(vmob: 'VMobject', alpha: 'float', length: 'float' = 2, d_alpha: 'float' = 1e-06, **kwargs)	manimlib.mobject.geometry	Creates a tangent line to the specified vectorized math object.
class	TipableVMobject	mobject/geometry	(color: 'ManimColor' = None, fill_color: 'ManimColor' = None, fill_opacity: 'float | Iterable[float] | None' = 0.0, stroke_color: 'ManimColor' = None, stroke_opacity: 'float | Iterable[float] | None' = 1.0, stroke_width: 'float | Iterable[float] | None' = 4.0, stroke_behind: 'bool' = False, background_image_file: 'str | None' = None, long_lines: 'bool' = False, joint_roundness: 'float' = 0.0, flat_stroke: 'bool' = False, stroke_width_in_scene_units: 'bool' = False, use_simple_quadratic_approx: 'bool' = False, anti_alias_width: 'float' = 1.5, fill_border_width: 'float' = 0.0, **kwargs)	manimlib.mobject.geometry	Meant for shared functionality between Arc and Line.
class	Triangle	mobject/geometry	(**kwargs)	manimlib.mobject.geometry	Creates a triangle of edge length 1 at the center of the screen.
constant	UL	mobject/geometry	array([-1.,  1.,  0.])	manimlib.mobject.geometry	
constant	UP	mobject/geometry	array([0., 1., 0.])	manimlib.mobject.geometry	
constant	UR	mobject/geometry	array([1., 1., 0.])	manimlib.mobject.geometry	
class	Vector	mobject/geometry	(direction: 'Vect3' = array([1., 0., 0.]), buff: 'float' = 0.0, **kwargs)	manimlib.mobject.geometry	Creates a vector. Vector is an arrow with start point as ORIGIN
constant	DEG	mobject/matrix	0.017453292519943295	manimlib.mobject.matrix	
constant	DOWN	mobject/matrix	array([ 0., -1.,  0.])	manimlib.mobject.matrix	
class	DecimalMatrix	mobject/matrix	(matrix: 'FloatMatrixType', num_decimal_places: 'int' = 2, decimal_config: 'dict' = {}, **config)	manimlib.mobject.matrix	Mathematical Object
class	IntegerMatrix	mobject/matrix	(matrix: 'FloatMatrixType', num_decimal_places: 'int' = 0, decimal_config: 'dict' = {}, **config)	manimlib.mobject.matrix	Mathematical Object
constant	LEFT	mobject/matrix	array([-1.,  0.,  0.])	manimlib.mobject.matrix	
class	Matrix	mobject/matrix	(matrix: 'GenericMatrixType', v_buff: 'float' = 0.5, h_buff: 'float' = 0.5, bracket_h_buff: 'float' = 0.2, bracket_v_buff: 'float' = 0.25, height: 'float | None' = None, element_config: 'dict' = {}, element_alignment_corner: 'Vect3' = array([ 0., -1.,  0.]), ellipses_row: 'Optional[int]' = None, ellipses_col: 'Optional[int]' = None)	manimlib.mobject.matrix	Mathematical Object
class	MobjectMatrix	mobject/matrix	(group: 'VGroup', n_rows: 'int | None' = None, n_cols: 'int | None' = None, height: 'float' = 4.0, element_alignment_corner=array([0., 0., 0.]), **config)	manimlib.mobject.matrix	Mathematical Object
constant	ORIGIN	mobject/matrix	array([0., 0., 0.])	manimlib.mobject.matrix	
constant	RIGHT	mobject/matrix	array([1., 0., 0.])	manimlib.mobject.matrix	
constant	TYPE_CHECKING	mobject/matrix	False	manimlib.mobject.matrix	
class	TexMatrix	mobject/matrix	(matrix: 'StringMatrixType', tex_config: 'dict' = {}, **config)	manimlib.mobject.matrix	Mathematical Object
constant	BLACK	mobject/svg	'#000000'	manimlib.mobject.svg.drawings	
constant	BLACK	mobject/svg	'#000000'	manimlib.mobject.svg.old_tex_mobject	
constant	BLUE_A	mobject/svg	'#C7E9F1'	manimlib.mobject.svg.drawings	
constant	BLUE_B	mobject/svg	'#9CDCEB'	manimlib.mobject.svg.drawings	
constant	BLUE_C	mobject/svg	'#58C4DD'	manimlib.mobject.svg.drawings	
constant	BLUE_D	mobject/svg	'#29ABCA'	manimlib.mobject.svg.drawings	
class	Brace	mobject/svg	(mobject: 'Mobject', direction: 'Vect3' = array([ 0., -1.,  0.]), buff: 'float' = 0.2, tex_string: 'str' = '\\underbrace{\\qquad}', **kwargs)	manimlib.mobject.svg.brace	An abstract base class for `Tex` and `MarkupText`
class	BraceLabel	mobject/svg	(obj: 'VMobject | list[VMobject]', text: 'str | Iterable[str]', brace_direction: 'np.ndarray' = array([ 0., -1.,  0.]), label_scale: 'float' = 1.0, label_buff: 'float' = 0.25, **kwargs) -> 'None'	manimlib.mobject.svg.brace	Mathematical Object
class	BraceText	mobject/svg	(obj: 'VMobject | list[VMobject]', text: 'str | Iterable[str]', brace_direction: 'np.ndarray' = array([ 0., -1.,  0.]), label_scale: 'float' = 1.0, label_buff: 'float' = 0.25, **kwargs) -> 'None'	manimlib.mobject.svg.brace	Mathematical Object
class	Bubble	mobject/svg	(content: 'str | VMobject | None' = None, buff: 'float' = 1.0, filler_shape: 'Tuple[float, float]' = (3.0, 2.0), pin_point: 'Vect3 | None' = None, direction: 'Vect3' = array([-1.,  0.,  0.]), add_content: 'bool' = True, fill_color: 'ManimColor' = '#000000', fill_opacity: 'float' = 0.8, stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float' = 3.0, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	BulletedList	mobject/svg	(*items: 'str', buff: 'float' = 0.5, aligned_edge: 'Vect3' = array([-1.,  0.,  0.]), numbered: 'bool' = False, **kwargs)	manimlib.mobject.svg.special_tex	Mathematical Object
class	Checkmark	mobject/svg	(**kwargs)	manimlib.mobject.svg.drawings	An abstract base class for `Tex` and `MarkupText`
class	Clock	mobject/svg	(stroke_color: 'ManimColor' = '#FFFFFF', stroke_width: 'float' = 3.0, hour_hand_height: 'float' = 0.3, minute_hand_height: 'float' = 0.6, tick_length: 'float' = 0.1, **kwargs)	manimlib.mobject.svg.drawings	Mathematical Object
class	ClockPassesTime	mobject/svg	(clock: 'Clock', run_time: 'float' = 5.0, hours_passed: 'float' = 12.0, rate_func: 'Callable[[float], float]' = <function linear at 0x7f6ff3932de0>, **kwargs)	manimlib.mobject.svg.drawings	
